Date,Close,Volume,mom1,mom3,ROC_15,EMA_20,Oil,Gold,DAAA,AAPL,JNJ,XOM,TE1,DE1,S&P-F,Dollar index-F
2016-02-05,1880.050049,-0.0507151495,0.0015267326,-0.018743091,-2.1744743443,1920.2506851,-0.0243439772,-0.0051887404,3.98,-0.0267080854,-0.0323387963,0.0031316547,1.64,1.4,-1.7,0.58
2016-02-08,1853.439941,0.143312089,-0.0184812461,0.0049920389,-1.4300689575,1913.88775709,-0.037265068,0.0372929978,3.87,0.0105297281,0.0145215734,0.0134865381,1.55,1.41,-1.24,-0.48
2016-02-09,1852.209961,-0.0804121736,-0.014153936,0.0015267326,-1.5478409254,1908.01368127,-0.0589027264,-0.0018856065,3.92,-0.0002105463,-0.0002941078,-0.0133070718,1.47,1.36,-0.2,-0.51
2016-02-10,1851.859985,-0.1373759941,-0.0006636201,-0.0184812461,-0.4017560722,1902.6657102,-0.0150214592,-0.0008396306,3.92,-0.0075797559,-0.0023536138,-0.0091159338,1.44,1.35,-0.08,-0.16
2016-02-11,1829.079956,0.2302820067,-0.0001889505,-0.014153936,-2.135379762,1895.65754313,-0.0490196078,0.0428571429,3.89,-0.0060464625,-0.0002949572,0.0031505987,1.36,1.37,-1.2,-0.33
2016-02-12,1864.780029,-0.1461387435,-0.0123011616,-0.0006636201,-2.2088203089,1892.7168275,0.1195112638,-0.0010072522,3.98,0.0030949948,0.0011799705,0.0179648371,1.49,1.36,1.85,0.38
2016-02-16,1895.579956,-0.0268793167,0.0195180494,-0.0001889505,0.9855733604,1892.98950641,-0.0092087312,-0.0244000807,4.01,0.0281945,0.0049106266,0.0023448353,1.56,1.36,0.29,0.94
2016-02-17,1926.819946,0.0964563182,0.0165166543,-0.0123011616,1.2181958122,1896.21145303,0.0561101549,0.000413394,4.05,0.0153146111,0.0017591869,0.0096035335,1.53,1.38,1.8,-0.08
2016-02-18,1917.829956,-0.1147451682,0.0164804391,0.0195180494,1.8524127517,1898.27035808,0.0029335072,8.26446280991e-05,4.01,-0.0189563896,0.0169755902,0.0054877683,1.47,1.36,-0.33,0.17
2016-02-19,1917.780029,-0.066187459,-0.0046657136,0.0165166543,1.2897729007,1900.12842197,-0.0383490413,0.0173952566,3.96,-0.0022854872,-0.0007674022,0.0006064645,1.5,1.36,-0.1,-0.37
2016-02-22,1945.5,-0.0212752091,-2.60330692216e-05,0.0164804391,0.2711009992,1904.44952464,0.0601554579,-0.0163668115,3.97,0.0087463139,0.0056643239,-0.0013333455,1.5,1.37,1.14,0.82
2016-02-23,1921.27002,-0.0404615866,0.0144541973,-0.0046657136,-0.9338028109,1906.05147658,0.0149824673,0.0085466557,3.93,-0.022605234,-0.0063961623,-0.0140793302,1.46,1.39,-1.05,0.09
2016-02-24,1929.800049,0.1096474882,-0.0124543716,-2.60330692216e-05,1.4067050752,1908.31324538,-0.0467964824,0.0240717239,3.91,0.0148906534,0.0084550056,0.0035700356,1.47,1.4,0.74,-0.02
2016-02-25,1951.699951,-0.0461034223,0.0044397867,0.0144541973,2.0480683391,1912.44531259,0.0345963756,-0.0117929242,3.85,0.0068678878,0.0135289445,0.0060108565,1.45,1.42,1.05,-0.18
2016-02-26,1948.050049,0.0559223546,0.0113482752,-0.0124543716,1.7019550933,1915.83623986,0.0079617834,-0.0076860841,3.88,0.001550248,-0.0056401393,-0.0031703694,1.51,1.44,-0.4,0.91
2016-02-29,1932.22998,0.0551154303,-0.0018701143,0.0044397867,2.7754543571,1917.39754845,0.0344391785,0.0068487566,3.84,-0.0022701681,-0.0053885423,-0.019571841,1.52,1.45,-0.68,0.05
2016-03-01,1978.349976,0.0504709929,-0.0081209767,0.0113482752,6.7393624275,1923.20254155,0.0503970678,0.0012956515,3.91,0.0397145198,0.019104667,0.0140985274,1.54,1.46,2.51,0.14
2016-03-02,1986.449951,-0.0317734322,0.0238687923,-0.0018701143,7.2475579349,1929.22610435,0.0052340797,0.0021835827,3.9,0.0021884114,-0.0016787913,0.017470448,1.57,1.44,0.28,-0.14
2016-03-03,1993.400024,0.0889489372,0.0040943084,-0.0081209767,7.6431285381,1935.33790622,-0.0002892682,0.0089170433,3.89,0.0074441687,-0.0036434884,-0.0036275092,1.58,1.41,0.35,-0.63
2016-03-04,1999.98999,0.1905326958,0.0034987406,0.0238687923,9.344043897,1941.49524754,0.0390625,0.0217956409,3.92,0.014876867,-0.0014064885,-0.0013349636,1.63,1.39,0.23,-0.27
2016-03-07,2001.76001,-0.1788037217,0.0033058924,0.0040943084,7.3456374945,1947.23474872,0.0554163186,-0.0075146771,3.91,-0.0110668768,0.0022535023,0.0263701297,1.65,1.39,0.2,-0.27
2016-03-08,1979.26001,-0.0657242692,0.0008850144,0.0034987406,4.414482952,1950.28477361,-0.0324538259,-0.0007098352,3.85,-0.0082458425,-0.0048716227,-0.0216670853,1.56,1.36,-0.9,0.13
2016-03-09,1989.26001,-0.1300248834,-0.0112401086,0.0033058924,3.2405759619,1953.99670088,0.0259067358,-0.0162588792,3.89,0.0008908641,0.0058368951,-0.0027834323,1.63,1.37,0.4,-0.05
2016-03-10,1989.569946,0.0838682357,0.0050523933,0.0008850144,3.7406856523,1957.38462899,0.0039872408,0.0161264442,3.88,0.0004944126,0.0028079653,-0.0026699271,1.66,1.35,-0.01,-1.13
2016-03-11,2022.189941,-0.0681252699,0.0001558047,-0.0112401086,5.4443111525,1963.55656347,0.019592269,-0.0013817608,3.86,0.0107739846,0.0053201419,0.0001217084,1.71,1.38,1.57,0.11
2016-03-14,2019.640015,-0.1448455605,0.0163955005,0.0050523933,3.810846312,1968.89784456,-0.0340171384,-0.017394742,3.82,0.0025424897,-0.000464163,0.0026767489,1.7,1.37,-0.06,0.36
2016-03-15,2015.930054,0.0207663747,-0.0012609725,0.0001558047,4.92695108,1973.37710261,-0.023655914,-0.008650171,3.79,0.0200936896,0.0009288315,0.0049750756,1.68,1.37,-0.15,0.16
2016-03-16,2027.219971,0.1395227342,-0.0018369417,0.0163955005,5.0481873524,1978.50499483,0.0580947137,-0.0028409091,3.81,0.0132912505,-0.0032479398,0.0006037551,1.66,1.35,0.56,-0.78
2016-03-17,2040.589966,0.1167014212,0.0056003515,-0.0012609725,4.5544918395,1984.41784923,0.0452771272,0.0309320309,3.79,-0.0016042087,-0.0062378361,0.0148424636,1.62,1.32,0.63,-1.17
2016-03-18,2049.580078,0.4354196465,0.0065952364,-0.0018369417,5.2118799028,1990.62377578,-0.0174259398,-0.0113699171,3.77,0.0011341682,0.0071201238,0.0011890488,1.61,1.28,0.51,0.34
2016-03-21,2051.600098,-0.4807739031,0.0044056435,0.0056003515,6.1778421428,1996.43104456,0.0111477071,-0.0057503394,3.83,-9.43542313888e-05,-0.0020465209,-0.00688829,1.67,1.24,-0.36,0.19
2016-03-22,2049.800049,0.0123970858,0.0009855775,0.0065952364,3.6115992553,2001.51380689,0.0385868203,0.006104908,3.79,0.0076479744,0.0009321216,0.0059794305,1.66,1.25,-0.01,0.36
2016-03-23,2036.709961,0.0646636205,-0.0008773879,0.0044056435,2.5301422759,2004.86582157,-0.076477684,-0.0278642715,3.74,-0.0055285232,0.0104302759,-0.0043985139,1.61,1.21,-0.67,0.44
2016-03-24,2035.939941,-0.0636871447,-0.0063860317,0.0009855775,2.1340381503,2007.82526151,-0.0036572623,0.0027923784,3.77,-0.0043342977,-0.0017511705,0.0027463045,1.67,1.2,-0.01,0.11
2016-03-28,2037.050049,-0.1756687756,-0.0003780705,-0.0008773879,1.8530122243,2010.60857461,-0.0039328789,-1.0,3.74,-0.0045424057,-0.0007385745,0.0028577994,1.71,1.2,-0.02,-0.24
2016-03-29,2055.01001,0.3607004404,0.0005452558,-0.0063860317,2.6601590467,2014.83728274,-0.0284285338,0.0,3.71,0.0236714322,0.0084079828,0.0036808121,1.63,1.19,0.96,-0.82
2016-03-30,2063.949951,-0.0607011953,0.0088166518,-0.0003780705,4.2788688991,2019.51467972,0.0,0.008360522,3.76,0.0174591196,-0.0014659703,-0.0001183249,1.69,1.18,0.38,-0.35
2016-03-31,2059.73999,0.0348075793,0.0043503151,0.0005452558,3.5430250267,2023.34566165,0.0008127879,0.0006066734,3.72,-0.0052026288,-0.0071573314,-0.011003325,1.6,1.18,-0.18,-0.25
2016-04-01,2072.780029,0.0093424991,-0.0020397592,0.0088166518,4.1823150358,2028.05369663,-0.0427720628,-0.018916734,3.72,0.0091751539,0.0091497692,-0.0075367512,1.59,1.17,0.66,0.04
2016-04-04,2066.129883,-0.0704748546,0.0063309151,0.0043503151,2.1728889611,2031.6800001,-0.0299773756,0.0050675676,3.71,0.0102737069,-0.0054950635,0.0024108607,1.6,1.17,-0.36,-0.11
2016-04-05,2045.170044,0.1919867115,-0.0032083221,-0.0020397592,1.2640880954,2032.96476618,0.0064139942,0.0094281615,3.63,-0.0117891016,0.0033152317,-0.011423821,1.54,1.18,-0.91,0.13
2016-04-06,2066.659912,-0.0972630039,-0.0101444925,0.0063309151,2.5164493133,2036.17382769,0.0932792584,-0.008,3.64,0.0104726438,0.0043139148,0.0133803554,1.57,1.2,1.05,-0.21
2016-04-07,2041.910034,0.0134504639,0.0105076192,-0.0032083221,0.7246407992,2036.72013305,-0.0116587175,0.0169477649,3.58,-0.0218096433,-0.0013708737,-0.0112830995,1.5,1.18,-1.23,0.06
2016-04-08,2047.599976,-0.1162038803,-0.0119757866,-0.0101444925,0.343528593,2037.75630857,0.0654155496,-0.0020932292,3.61,0.0011056108,-0.0015557702,0.0101978386,1.52,1.18,0.28,-0.26
2016-04-11,2041.98999,0.0620056972,0.0027865782,0.0105076192,-0.3703240523,2038.15951633,0.0181177655,0.0123033481,3.61,0.0033130221,-0.0011915399,0.0013219685,1.54,1.17,-0.31,-0.33
2016-04-12,2061.719971,0.1883212252,-0.0027397861,-0.0119757866,0.4932673287,2040.40336915,0.041028176,-0.0001195457,3.65,0.0130251792,0.0057813801,0.0123619539,1.58,1.17,1.04,0.0
2016-04-13,2082.419922,-0.0113002212,0.009662134,0.0027865782,1.5913685345,2044.40494561,-0.00997151,-0.0070540411,3.6,0.0144874952,0.0024635493,0.0056906225,1.56,1.18,0.99,0.87
2016-04-14,2082.780029,-0.1016167163,0.010040137,-0.0027397861,2.2619847147,2048.05971546,-0.0059952038,-0.0095524784,3.62,0.0005354962,-0.0002731137,0.0070729457,1.59,1.17,0.02,0.16
2016-04-15,2080.72998,-0.0171062729,0.0001729272,0.009662134,2.1999685795,2051.17116923,-0.025331725,-0.0054706812,3.59,-0.0200713652,0.003095448,-0.0053845136,1.57,1.16,-0.07,-0.23
2016-04-18,2094.340088,-0.1038971214,-0.0009842849,0.010040137,2.8124021316,2055.28249482,-0.0163366337,0.0058674925,3.61,-0.0215748297,0.006807043,0.0095327526,1.63,1.16,0.57,-0.24
2016-04-19,2100.800049,0.17484805,0.0065410256,0.0001729272,2.2282148884,2059.61749998,0.028686462,0.0170947096,3.52,-0.0053033028,0.0157757144,0.0050128236,1.61,1.23,0.34,-0.54
2016-04-20,2102.399902,0.0739190573,0.0030844852,-0.0009842849,1.8629303962,2063.69201446,0.0450097847,-0.0027083001,3.57,0.0020577401,0.0079872382,0.0068438001,1.67,1.21,0.2,0.55
2016-04-21,2091.47998,-0.002291583,0.0007615446,0.0065410256,1.5409707125,2066.33848737,0.0107677903,-0.0021964856,3.57,-0.010827929,-8.80612768436e-05,-0.0001152304,1.69,1.22,-0.73,0.11
2016-04-22,2091.580078,-0.0921397077,-0.0051940271,0.0030844852,0.9069968225,2068.74244838,-0.0097267253,-0.0048028817,3.59,-0.002736633,-0.0022012856,0.0085263048,1.7,1.19,0.16,0.54
2016-04-25,2087.790039,-0.1242131811,4.78598891489e-05,0.0007615446,1.0483443552,2070.55650463,-0.0254911132,-0.003498894,3.62,-0.0056774981,0.0016766855,-0.0022848966,1.75,1.17,-0.13,-0.29
2016-04-26,2091.699951,0.0715266858,-0.0018120458,-0.0051940271,2.2751118977,2072.57016619,0.0203983681,0.0022600694,3.65,-0.0069471259,-0.0052858602,0.0034351883,1.75,1.14,0.25,-0.27
2016-04-27,2095.149902,0.1526260897,0.0018727515,4.78598891489e-05,1.3785524089,2074.72061722,0.0651458137,0.0045904808,3.59,-0.062577845,-0.0012399876,0.0094716653,1.69,1.14,0.11,-0.18
2016-04-28,2075.810059,0.0511522862,0.0016493527,-0.0018120458,1.66021149,2074.82437358,0.0163391477,0.0068943402,3.63,-0.0305663259,-0.0025715528,-0.0048609542,1.67,1.1,-0.87,-0.68
2016-04-29,2065.300049,0.0916228909,-0.0092307682,0.0018727515,0.8644302211,2073.91729505,-0.0010862481,0.0236066879,3.63,-0.0114942948,-0.0035561966,0.0042031467,1.67,1.06,-0.65,-0.73
2016-05-02,2081.429932,-0.1835624649,-0.0050630885,0.0016493527,1.9314463926,2074.63278428,-0.0267507612,-1.0,3.68,-0.0010667698,0.005977855,0.0082578618,1.78,1.06,0.74,-0.46
2016-05-03,2063.370117,0.0865062443,0.0078099466,-0.0092307682,0.0800373486,2073.5601493,-0.0245810056,0.0,3.65,0.0164459741,-0.000532133,-0.0114439138,1.63,1.01,-0.83,0.33
2016-05-04,2051.120117,-0.0275148021,-0.0086766385,-0.0050630885,-1.5030496332,2071.42300337,0.0027491409,-0.0085007728,3.66,-0.0104013238,-0.0041707427,-0.0019293951,1.61,0.98,-0.49,0.28
2016-05-05,2050.629883,-0.0123270322,-0.0059368893,0.0078099466,-1.5436169712,2069.44270619,0.0127941512,-0.0021434139,3.63,-0.0100860386,0.0058812689,0.0011371276,1.56,0.99,-0.15,0.63
2016-05-06,2057.139893,-0.0529321222,-0.0002390079,-0.0086766385,-1.1337409095,2068.2710097,0.0056395218,0.0068346026,3.67,-0.0055769735,-0.0012402463,0.0053384938,1.59,0.99,0.43,0.11
2016-05-09,2058.689941,-0.0020361663,0.0031746392,-0.0059368893,-1.7022138479,2067.35852696,-0.0253476895,-0.0184251358,3.66,0.0007549612,0.0086925937,0.0006778669,1.56,1.0,0.07,0.24
2016-05-10,2084.389893,-0.0497331482,0.0007534966,-0.0002390079,-0.7811384052,2068.98056182,0.0283084005,-0.0019363762,3.65,0.0067894923,0.0083538251,0.0160324941,1.52,1.01,1.13,0.17
2016-05-11,2064.459961,0.0616021332,0.0124836438,0.0031746392,-1.8046015396,2068.55002841,0.0342435094,0.0111260691,3.61,-0.0097409122,-0.0026161595,-0.0131125684,1.48,1.02,-0.94,-0.51
2016-05-12,2064.110107,-0.0103585053,-0.0095615182,0.0007534966,-1.3086366239,2068.12717875,0.0093053452,0.0018796256,3.64,-0.0234569879,-0.0012240972,0.0096835944,1.5,1.02,0.04,0.36
2016-05-13,2046.609985,-0.0535402219,-0.0001694651,0.0124836438,-2.1500536113,2066.07792221,-0.0090051458,-0.0104358022,3.57,0.001992484,-0.005865403,-0.0112634551,1.47,1.04,-0.74,0.49
2016-05-16,2066.659912,-0.0219336961,-0.008478289,-0.0095615182,-1.0120810333,2066.13334981,0.0324534833,0.0156805435,3.62,0.03711887,0.0077492428,0.010263884,1.55,1.03,0.94,-0.04
2016-05-17,2047.209961,0.1735325702,0.0097966526,-0.0001694651,-2.1269776279,2064.3311223,0.0119446773,-0.0068053665,3.61,-0.0041542289,-0.005330304,-0.0004465893,1.51,1.04,-0.93,-0.02
2016-05-18,2047.630005,-0.0018593513,-0.0094112974,-0.008478289,-2.2680905531,2062.7405397,-0.0035203976,-0.00321065,3.71,0.0114450746,-0.0021084599,-0.0020105105,1.62,1.03,-0.1,0.56
2016-05-19,2040.040039,-0.0620653838,0.0002051788,0.0097966526,-1.7231836721,2060.57858725,0.0008312552,-0.0209364443,3.66,-0.0038071173,-0.0065146406,0.0085059095,1.61,1.04,-0.13,0.24
2016-05-20,2052.320068,-0.0881570772,-0.0037067077,-0.0094112974,-0.6284791891,2059.79206161,-0.0101744186,0.0063791374,3.67,0.0108280683,-0.0018608684,-0.0041061258,1.6,1.04,0.55,0.05
2016-05-23,2048.040039,-0.1289096689,0.0060195039,0.0002051788,-1.6041804957,2058.67282136,0.0094398993,-0.0066177643,3.68,0.0127074038,-0.0042613193,-0.0015600624,1.59,1.02,-0.23,-0.13
2016-05-24,2076.060059,0.1871588097,-0.0020854588,-0.0037067077,0.6150104577,2060.32874876,-0.0016625104,-0.0072638253,3.68,0.0152442393,0.0047253743,0.00078125,1.59,1.03,1.45,0.38
2016-05-25,2090.540039,0.0639090904,0.0136813829,0.0060195039,1.9218729158,2063.20601449,0.0220649459,-0.013138214,3.69,0.0175689578,0.0058567396,0.0065797258,1.64,1.05,0.59,-0.25
2016-05-26,2090.100098,-0.1627737642,0.0069747404,-0.0020854588,1.9247849321,2065.76735578,-0.0020366599,0.0026626249,3.63,0.0079301443,-0.0039699692,-0.005096377,1.67,1.06,0.12,-0.19
2016-05-27,2099.060059,-0.0469948839,-0.0002104437,0.0136813829,2.0377887835,2068.93808942,0.0073469388,-0.0062099113,3.65,-0.0005976098,0.0014171479,0.0023385189,1.63,1.05,0.36,0.36
2016-05-31,2096.949951,0.4661221441,0.0042868574,0.0069747404,1.8584639308,2071.60588576,-0.005267423,-0.0034121274,3.63,-0.00488288,-0.0032725633,-0.0109988332,1.57,1.05,-0.3,0.4
2016-06-01,2099.330078,-0.21912941,-0.0010052633,-0.0002104437,0.7167653734,2074.24628502,-0.000610998,0.0019800347,3.63,-0.0140196474,0.0007986245,0.0024713661,1.58,1.04,0.14,-0.44
2016-06-02,2105.26001,0.0305091669,0.0011350423,0.0042868574,1.9763061416,2077.19997311,0.0014265335,-0.0017291066,3.59,-0.0075157222,0.0151622541,-0.0079560625,1.62,1.05,0.27,0.12
2016-06-03,2099.129883,-0.0013598626,0.0028246782,-0.0010052633,1.6966040659,2079.28853596,-0.0091575092,0.0231771693,3.51,0.0020466332,0.0023583195,-0.0018072518,1.53,1.06,-0.29,-1.61
2016-06-06,2109.409912,-0.0512048691,-0.0029118147,0.0011350423,3.0684853226,2082.15723844,0.0209488601,0.002821443,3.54,0.0072508069,0.0088009322,0.0109764962,1.55,1.05,0.5,-0.15
2016-06-07,2112.129883,0.0269347651,0.0048972811,0.0028246782,2.2001670781,2085.01177602,0.0132770066,-0.0024115756,3.53,0.0040555816,-0.0003454608,0.0153347108,1.52,1.05,0.09,-0.06
2016-06-08,2119.120117,0.0077318494,0.0012894464,-0.0029118147,3.5125931082,2088.26018944,0.017073655,0.017727639,3.52,-0.0009087852,0.0006048561,0.0008819535,1.51,1.04,0.37,-0.27
2016-06-09,2115.47998,-0.0762873169,0.0033095664,0.0048972811,3.3135856983,2090.85255045,-0.013859067,0.0007125891,3.49,0.0071760662,0.0103626681,-0.0013217645,1.47,1.04,-0.18,0.4
2016-06-10,2096.070068,0.0682881908,-0.0017177587,0.0012894464,2.7465161433,2091.34945688,-0.0283056215,0.0091779413,3.48,-0.0082288006,8.54871794872e-05,-0.0076099594,1.46,1.02,-0.85,0.65
2016-06-13,2079.060059,-0.0349870982,-0.0091751811,0.0033095664,1.302915243,2090.17903804,-0.0040741495,0.0041552332,3.47,-0.0150764542,-0.0018801897,0.0067792063,1.4,1.01,-0.83,-0.17
2016-06-14,2075.320068,0.1084129563,-0.008115191,-0.0017177587,1.3320066249,2088.76389803,-0.0081816322,0.0049578389,3.45,0.0012328231,0.0028256015,-0.0017661553,1.38,1.05,-0.2,0.68
2016-06-15,2071.5,-0.0571976477,-0.0017988855,-0.0091751811,-0.2196496667,2087.11971727,-0.011755001,-0.0029911044,3.43,-0.0032833984,-0.0060621498,-0.0029856906,1.37,1.07,-0.13,-0.38
2016-06-16,2077.98999,0.023573089,-0.0018407127,-0.008115191,-0.6003256941,2086.25021943,-0.0371452421,0.021390166,3.43,0.0042207536,0.0019757323,0.0117568429,1.34,1.04,0.36,0.03
2016-06-17,2071.219971,0.365007662,0.0031329906,-0.0017988855,-0.9033120958,2084.8187672,0.0403120936,-0.0152965859,3.47,-0.0227575698,-0.0099450961,-0.0054812541,1.4,1.04,-0.01,-0.39
2016-06-20,2083.25,-0.2998790542,-0.0032579652,-0.0018407127,-0.7531970766,2084.6693608,0.0291666667,-0.0068954831,3.5,-0.0024127137,0.0091790611,0.0044091931,1.45,1.04,-0.23,-0.7
2016-06-21,2088.899902,-0.0676464481,0.0058081851,0.0031329906,-0.3838932348,2085.07226949,-0.0091093117,-0.0071774068,3.57,0.0085174134,-0.0030890767,0.004499517,1.46,1.0,0.3,0.41
2016-06-22,2085.449951,-0.0200193017,0.0027120614,-0.0032579652,-0.6611693485,2085.10823915,0.0042900919,-0.0060898947,3.56,-0.0037535292,0.0024100448,-0.0039331476,1.44,0.99,-0.18,-0.32
2016-06-23,2113.320068,0.0409638402,-0.0016515636,0.0058081851,0.3828533275,2087.79508,0.0036615134,-0.0021346405,3.62,0.0057560961,0.0078996909,0.0069102228,1.47,0.98,1.4,-0.25
2016-06-24,2037.410034,1.3036956403,0.0133640786,0.0027120614,-2.9402586996,2082.99650419,-0.0535062829,0.0422691439,3.55,-0.0280956926,-0.0149088435,-0.026252766,1.33,1.0,-4.14,2.18
2016-06-27,2000.540039,-0.2851259304,-0.0359197999,-0.0016515636,-5.1611530021,2075.1435075,-0.0192719486,0.0068795135,3.42,-0.0145610382,0.0079564648,-0.0059290525,1.25,1.0,-1.66,1.18
2016-06-28,2036.089966,-0.1924816155,-0.0180965021,0.0133640786,-3.600153457,2071.4241226,0.0465065502,-0.0112113548,3.42,0.0168404496,0.014414414,0.0230700313,1.21,0.99,2.19,-0.38
2016-06-29,2070.77002,-0.0328491202,0.0177701652,-0.0359197999,-2.2816119111,2071.36182711,0.0400584185,0.0090096969,3.37,0.0086548353,0.0093038905,0.0170497738,1.32,1.03,1.89,-0.54
2016-06-30,2098.860107,0.08984049,0.0170326727,-0.0180965021,-0.7856313062,2073.98071091,-0.0316950853,-0.0005675369,3.39,0.0127118218,0.0165088491,0.0138438137,1.3,1.02,1.14,0.41
2016-07-01,2102.949951,-0.251779217,0.0135650443,0.0177701652,0.3282277203,2076.73968616,0.015537601,0.0145750521,3.34,0.0030334833,-8.24567168395e-05,0.0010667591,1.23,0.98,0.29,-0.51
2016-07-05,2088.550049,0.0576745719,0.0019486025,0.0170326727,0.4564557892,2077.86448262,-0.0467156263,0.0080223881,3.22,-0.009385765,0.0080797757,-0.0087382676,1.1,0.98,-0.67,0.57
2016-07-06,2099.72998,0.0686096032,-0.0068474773,0.0135650443,1.1761998728,2079.94691094,0.0136956987,0.0114751064,3.23,0.0056848196,0.0030261062,0.0115028922,1.12,0.98,0.54,-0.14
2016-07-07,2097.899902,-0.077974001,0.0053529629,0.0019486025,1.2744340816,2081.65671961,-0.045387376,-0.006989936,3.22,0.0042918769,-0.0010599886,-0.0120097465,1.13,0.97,-0.1,0.26
2016-07-08,2129.899902,0.0008184101,-0.0008715778,-0.0068474773,2.4980828709,2086.25130841,0.0033171163,-0.0018058524,3.18,0.007713133,0.002775251,0.0062392643,1.11,0.97,1.36,-0.05
2016-07-11,2137.159912,-0.0981732502,0.0152533493,0.0053529629,3.1836280995,2091.09974685,-0.0141062376,0.0021044859,3.22,0.0031030513,0.0006512169,0.0037416934,1.16,0.96,0.46,0.27
2016-07-12,2152.139893,0.2595732386,0.0034086156,-0.0008715778,3.3068471379,2096.9130941,0.0467247932,-0.010831921,3.3,0.0045369662,-8.1363377532e-05,0.011289786,1.24,0.93,0.73,-0.1
2016-07-13,2152.429932,-0.1453211708,0.0070092935,0.0152533493,3.0413151889,2102.200412,-0.041648868,0.0002607271,3.24,-0.0056456068,0.0006508461,-0.0007372301,1.19,0.93,0.01,-0.29
2016-07-14,2163.75,-0.0104816236,0.0001347677,0.0034086156,3.7545877791,2108.06227752,0.0171606864,-0.0142617762,3.28,0.0198203566,0.0014634146,0.0007377741,1.24,0.95,0.52,-0.11
2016-07-15,2161.73999,-0.0989753608,0.0052592039,0.0070092935,2.2911778832,2113.17444061,0.0063540754,0.0025687519,3.33,-0.0001012451,-0.0014612762,0.0017904793,1.34,0.93,-0.21,0.48
2016-07-18,2166.889893,-0.0362806635,-0.0009289474,0.0001347677,6.3551203164,2118.29019798,-0.0152405835,0.0058025622,3.34,0.0106297126,0.0011382033,-0.0031539423,1.34,0.92,0.34,0.03
2016-07-19,2163.780029,-0.0136144166,0.0023822953,0.0052592039,8.1597961959,2122.62256284,-0.0130444395,-0.0028470817,3.31,0.0004006912,0.0171349766,-0.0036911938,1.27,0.92,-0.06,0.54
2016-07-20,2173.02002,0.0820391195,-0.001435174,-0.0009289474,6.7251475272,2127.42232067,0.0071684588,-0.0112705688,3.34,0.0009011314,-0.0008782515,-0.0057161109,1.32,0.91,0.41,0.15
2016-07-21,2165.169922,0.0706880126,0.0042703005,0.0023822953,4.558685952,2131.01733032,-0.0222419929,0.0039896649,3.35,-0.0053021109,7.99344740285e-05,-0.0008517194,1.29,0.9,-0.44,-0.22
2016-07-22,2175.030029,-0.120858414,-0.0036125291,-0.001435174,3.6291090457,2135.20901591,-0.012511374,-0.0003027665,3.34,-0.0077441014,-0.0009588733,0.0017048908,1.29,0.89,0.44,0.48
2016-07-25,2168.47998,0.0112328332,0.0045539645,0.0042703005,3.1161002652,2138.37767915,-0.0232665284,-0.0057543063,3.3,-0.0133793629,-0.0011197313,-0.0192533237,1.31,0.93,-0.24,-0.19
2016-07-26,2169.179932,0.1259665581,-0.0030114752,-0.0036125291,3.8605674324,2141.31122704,-0.0056603774,0.0075010471,3.31,-0.0068830699,0.002081856,-0.0072667898,1.33,0.91,0.05,-0.16
2016-07-27,2166.580078,0.1606896452,0.0003227846,0.0045539645,3.1837473693,2143.71778428,-0.0061669829,0.0045351474,3.29,0.0649632681,-0.0030363963,-0.0067736808,1.28,0.9,-0.13,-0.13
2016-07-28,2170.060059,-0.0829082718,-0.0011985423,-0.0030114752,3.4396377507,2146.22657235,-0.0183770883,0.0095936795,3.3,0.0135016905,-0.0024845556,-0.0078099986,1.34,0.9,0.2,-0.33
2016-07-29,2173.600098,0.1022312949,0.0016062093,0.0003227846,2.051748815,2148.83357479,0.0099683929,0.0001863238,3.25,-0.0012458981,0.0061867588,-0.0138580936,1.28,0.92,0.16,-1.27
2016-08-01,2170.840088,-0.1319314457,0.0016313092,-0.0011985423,1.5759314879,2150.92943319,-0.0358690419,0.0057004471,3.32,0.0176566934,0.0013574942,-0.0347385734,1.32,0.92,-0.17,0.2
2016-08-02,2157.030029,0.0977641123,-0.0012697874,0.0016062093,0.2272220322,2151.51044232,-0.013732834,0.010447153,3.37,-0.0148043372,-0.0043859967,0.0137433029,1.27,0.93,-0.54,-0.72
2016-08-03,2163.790039,-0.0161662878,-0.0063616197,0.0016313092,0.5277805717,2152.67992771,0.0329113924,-0.0035563703,3.46,0.0125382653,-0.007609099,0.0051700022,1.29,0.85,0.2,0.57
2016-08-04,2164.25,-0.020422392,0.0031339434,-0.0012697874,0.02310803,2153.78183936,0.0274509804,0.0028331739,3.42,0.000756234,-0.0003228491,-0.0001142416,1.27,0.85,0.1,0.2
2016-08-05,2182.870117,-0.012436644,0.0002125719,-0.0063616197,0.9774592272,2156.55215152,-0.0021469466,-0.0164006604,3.42,0.0152073293,0.0030679557,0.0009144376,1.36,0.9,0.81,0.44
2016-08-08,2180.889893,-0.0915953012,0.0086034964,0.0031339434,0.6460872814,2158.87003166,0.0294047334,-0.0026857654,3.41,0.0082806101,-0.004748841,0.0117633397,1.33,0.89,-0.06,0.21
2016-08-09,2181.73999,0.0020285195,-0.0009071653,0.0002125719,0.8300271173,2161.04812293,-0.0065025546,0.0031418312,3.37,0.004060118,-0.0017792317,0.0012416865,1.28,0.88,0.09,-0.22
